nhs_england_region,date,new_deaths_with_positive_test,cumulative_deaths_with_positive_test,new_deaths_without_positive_test,cumulative_deaths_without_positive_test,new_deaths_total,cumulative_deaths_total,data_subject_to_change
North West,27/09/2021,5,15456,1,948,6,16404,FALSE
North West,28/09/2021,11,15467,0,948,11,16415,FALSE
North West,29/09/2021,7,15474,1,949,8,16423,FALSE
North West,30/09/2021,12,15486,1,950,13,16436,FALSE
North West,01/10/2021,12,15498,0,950,12,16448,FALSE
North West,02/10/2021,12,15510,2,952,14,16462,FALSE
North West,03/10/2021,17,15527,1,953,18,16480,FALSE
North West,04/10/2021,11,15538,2,955,13,16493,FALSE
North West,05/10/2021,11,15549,1,956,12,16505,FALSE
North West,06/10/2021,12,15561,0,956,12,16517,FALSE
North West,07/10/2021,9,15570,2,958,11,16528,FALSE
North West,08/10/2021,5,15575,1,959,6,16534,FALSE
North West,09/10/2021,11,15586,1,960,12,16546,FALSE
North West,10/10/2021,11,15597,2,962,13,16559,FALSE
North West,11/10/2021,14,15611,2,964,16,16575,FALSE
North West,12/10/2021,10,15621,0,964,10,16585,FALSE
North West,13/10/2021,12,15633,0,964,12,16597,FALSE
North West,14/10/2021,13,15646,2,966,15,16612,FALSE
North West,15/10/2021,14,15660,2,968,16,16628,FALSE
North West,16/10/2021,17,15677,1,969,18,16646,FALSE
North West,17/10/2021,15,15692,0,969,15,16661,FALSE
North West,18/10/2021,15,15707,2,971,17,16678,FALSE
North West,19/10/2021,8,15715,2,973,10,16688,FALSE
North West,20/10/2021,18,15733,4,977,22,16710,FALSE
North West,21/10/2021,22,15755,3,980,25,16735,FALSE
North West,22/10/2021,12,15767,2,982,14,16749,FALSE
North West,23/10/2021,14,15781,0,982,14,16763,FALSE
North West,24/10/2021,19,15800,1,983,20,16783,FALSE
North West,25/10/2021,15,15815,3,986,18,16801,FALSE
North West,26/10/2021,13,15828,0,986,13,16814,FALSE
North West,27/10/2021,14,15842,0,986,14,16828,FALSE
North West,28/10/2021,24,15866,1,987,25,16853,FALSE
North West,29/10/2021,16,15882,1,988,17,16870,FALSE
North West,30/10/2021,23,15905,0,988,23,16893,FALSE
North West,31/10/2021,19,15924,0,988,19,16912,FALSE
North West,01/11/2021,15,15939,1,989,16,16928,FALSE
North West,02/11/2021,10,15949,0,989,10,16938,FALSE
North West,03/11/2021,28,15977,1,990,29,16967,FALSE
North West,04/11/2021,25,16002,1,991,26,16993,FALSE
North West,05/11/2021,6,16008,0,991,6,16999,FALSE
North West,06/11/2021,33,16041,1,992,34,17033,FALSE
North West,07/11/2021,16,16057,0,992,16,17049,FALSE
North West,08/11/2021,21,16078,0,992,21,17070,FALSE
North West,09/11/2021,14,16092,3,995,17,17087,FALSE
North West,10/11/2021,20,16112,2,997,22,17109,FALSE
North West,11/11/2021,14,16126,2,999,16,17125,FALSE
North West,12/11/2021,9,16135,2,1001,11,17136,FALSE
North West,13/11/2021,18,16153,1,1002,19,17155,FALSE
North West,14/11/2021,13,16166,1,1003,14,17169,FALSE
North West,15/11/2021,23,16189,3,1006,26,17195,FALSE
North West,16/11/2021,27,16216,2,1008,29,17224,FALSE
North West,17/11/2021,19,16235,1,1009,20,17244,FALSE
North West,18/11/2021,13,16248,1,1010,14,17258,FALSE
North West,19/11/2021,14,16262,0,1010,14,17272,FALSE
North West,20/11/2021,15,16277,0,1010,15,17287,FALSE
North West,21/11/2021,6,16283,1,1011,7,17294,FALSE
North West,22/11/2021,10,16293,1,1012,11,17305,FALSE
North West,23/11/2021,12,16305,2,1014,14,17319,FALSE
North West,24/11/2021,5,16310,2,1016,7,17326,FALSE
North West,25/11/2021,18,16328,0,1016,18,17344,FALSE
North West,26/11/2021,12,16340,1,1017,13,17357,FALSE
North West,27/11/2021,11,16351,2,1019,13,17370,FALSE
North West,28/11/2021,16,16367,2,1021,18,17388,FALSE
North West,29/11/2021,16,16383,0,1021,16,17404,FALSE
North West,30/11/2021,10,16393,2,1023,12,17416,FALSE
North West,01/12/2021,11,16404,1,1024,12,17428,FALSE
North West,02/12/2021,10,16414,1,1025,11,17439,FALSE
North West,03/12/2021,11,16425,0,1025,11,17450,FALSE
North West,04/12/2021,16,16441,1,1026,17,17467,FALSE
North West,05/12/2021,11,16452,4,1030,15,17482,FALSE
North West,06/12/2021,8,16460,1,1031,9,17491,FALSE
North West,07/12/2021,13,16473,1,1032,14,17505,FALSE
North West,08/12/2021,19,16492,2,1034,21,17526,FALSE
North West,09/12/2021,10,16502,3,1037,13,17539,FALSE
North West,10/12/2021,9,16511,1,1038,10,17549,FALSE
North West,11/12/2021,12,16523,0,1038,12,17561,FALSE
North West,12/12/2021,16,16539,1,1039,17,17578,FALSE
North West,13/12/2021,10,16549,2,1041,12,17590,FALSE
North West,14/12/2021,12,16561,1,1042,13,17603,FALSE
North West,15/12/2021,16,16577,2,1044,18,17621,FALSE
North West,16/12/2021,13,16590,1,1045,14,17635,FALSE
North West,17/12/2021,12,16602,1,1046,13,17648,FALSE
North West,18/12/2021,11,16613,0,1046,11,17659,FALSE
North West,19/12/2021,16,16629,1,1047,17,17676,FALSE
North West,20/12/2021,17,16646,0,1047,17,17693,FALSE
North West,21/12/2021,12,16658,0,1047,12,17705,FALSE
North West,22/12/2021,13,16671,1,1048,14,17719,FALSE
North West,23/12/2021,17,16688,1,1049,18,17737,FALSE
North West,24/12/2021,14,16702,0,1049,14,17751,FALSE
North West,25/12/2021,11,16713,1,1050,12,17763,FALSE
North West,26/12/2021,11,16724,2,1052,13,17776,FALSE
North West,27/12/2021,14,16738,3,1055,17,17793,FALSE
North West,28/12/2021,16,16754,2,1057,18,17811,FALSE
North West,29/12/2021,11,16765,0,1057,11,17822,FALSE
North West,30/12/2021,23,16788,1,1058,24,17846,FALSE
North West,31/12/2021,25,16813,1,1059,26,17872,FALSE
North West,01/01/2022,23,16836,3,1062,26,17898,FALSE
North West,02/01/2022,16,16852,1,1063,17,17915,FALSE
North West,03/01/2022,20,16872,2,1065,22,17937,FALSE
North West,04/01/2022,29,16901,1,1066,30,17967,FALSE
North West,05/01/2022,30,16931,0,1066,30,17997,FALSE
North West,06/01/2022,28,16959,1,1067,29,18026,FALSE
North West,07/01/2022,34,16993,2,1069,36,18062,FALSE
North West,08/01/2022,31,17024,3,1072,34,18096,FALSE
North West,09/01/2022,35,17059,1,1073,36,18132,FALSE
North West,10/01/2022,30,17089,1,1074,31,18163,FALSE
North West,11/01/2022,30,17119,5,1079,35,18198,FALSE
North West,12/01/2022,23,17142,0,1079,23,18221,FALSE
North West,13/01/2022,31,17173,2,1081,33,18254,FALSE
North West,14/01/2022,27,17200,4,1085,31,18285,FALSE
North West,15/01/2022,30,17230,4,1089,34,18319,FALSE
North West,16/01/2022,33,17263,2,1091,35,18354,FALSE
North West,17/01/2022,31,17294,0,1091,31,18385,FALSE
North West,18/01/2022,31,17325,1,1092,32,18417,FALSE
North West,19/01/2022,27,17352,1,1093,28,18445,FALSE
North West,20/01/2022,26,17378,0,1093,26,18471,FALSE
North West,21/01/2022,28,17406,1,1094,29,18500,FALSE
North West,22/01/2022,32,17438,0,1094,32,18532,FALSE
North West,23/01/2022,26,17464,1,1095,27,18559,FALSE
North West,24/01/2022,34,17498,1,1096,35,18594,FALSE
North West,25/01/2022,23,17521,0,1096,23,18617,FALSE
North West,26/01/2022,19,17540,1,1097,20,18637,FALSE
North West,27/01/2022,23,17563,2,1099,25,18662,FALSE
North West,28/01/2022,22,17585,1,1100,23,18685,FALSE
North West,29/01/2022,28,17613,1,1101,29,18714,FALSE
North West,30/01/2022,18,17631,3,1104,21,18735,FALSE
North West,31/01/2022,25,17656,0,1104,25,18760,FALSE
North West,01/02/2022,29,17685,1,1105,30,18790,FALSE
North West,02/02/2022,18,17703,0,1105,18,18808,TRUE
North West,03/02/2022,24,17727,1,1106,25,18833,TRUE
North West,04/02/2022,6,17733,1,1107,7,18840,TRUE
North West,05/02/2022,0,17733,0,1107,0,18840,TRUE
North West,06/02/2022,2,17735,0,1107,2,18842,TRUE
