nhs_england_region,date,new_deaths_with_positive_test,cumulative_deaths_with_positive_test,new_deaths_without_positive_test,cumulative_deaths_without_positive_test,new_deaths_total,cumulative_deaths_total,data_subject_to_change
North East And Yorkshire,06/07/2021,4,13439,0,739,4,14178,FALSE
North East And Yorkshire,07/07/2021,2,13441,0,739,2,14180,FALSE
North East And Yorkshire,08/07/2021,5,13446,0,739,5,14185,FALSE
North East And Yorkshire,09/07/2021,7,13453,0,739,7,14192,FALSE
North East And Yorkshire,10/07/2021,3,13456,0,739,3,14195,FALSE
North East And Yorkshire,11/07/2021,5,13461,0,739,5,14200,FALSE
North East And Yorkshire,12/07/2021,2,13463,0,739,2,14202,FALSE
North East And Yorkshire,13/07/2021,12,13475,0,739,12,14214,FALSE
North East And Yorkshire,14/07/2021,8,13483,0,739,8,14222,FALSE
North East And Yorkshire,15/07/2021,11,13494,0,739,11,14233,FALSE
North East And Yorkshire,16/07/2021,8,13502,0,739,8,14241,FALSE
North East And Yorkshire,17/07/2021,6,13508,0,739,6,14247,FALSE
North East And Yorkshire,18/07/2021,12,13520,0,739,12,14259,FALSE
North East And Yorkshire,19/07/2021,19,13539,2,741,21,14280,FALSE
North East And Yorkshire,20/07/2021,12,13551,0,741,12,14292,FALSE
North East And Yorkshire,21/07/2021,11,13562,0,741,11,14303,FALSE
North East And Yorkshire,22/07/2021,7,13569,1,742,8,14311,FALSE
North East And Yorkshire,23/07/2021,12,13581,0,742,12,14323,FALSE
North East And Yorkshire,24/07/2021,13,13594,0,742,13,14336,FALSE
North East And Yorkshire,25/07/2021,12,13606,0,742,12,14348,FALSE
North East And Yorkshire,26/07/2021,16,13622,0,742,16,14364,FALSE
North East And Yorkshire,27/07/2021,12,13634,1,743,13,14377,FALSE
North East And Yorkshire,28/07/2021,18,13652,0,743,18,14395,FALSE
North East And Yorkshire,29/07/2021,16,13668,0,743,16,14411,FALSE
North East And Yorkshire,30/07/2021,13,13681,1,744,14,14425,FALSE
North East And Yorkshire,31/07/2021,16,13697,2,746,18,14443,FALSE
North East And Yorkshire,01/08/2021,10,13707,1,747,11,14454,FALSE
North East And Yorkshire,02/08/2021,13,13720,0,747,13,14467,FALSE
North East And Yorkshire,03/08/2021,17,13737,0,747,17,14484,FALSE
North East And Yorkshire,04/08/2021,10,13747,1,748,11,14495,FALSE
North East And Yorkshire,05/08/2021,25,13772,0,748,25,14520,FALSE
North East And Yorkshire,06/08/2021,16,13788,0,748,16,14536,FALSE
North East And Yorkshire,07/08/2021,16,13804,0,748,16,14552,FALSE
North East And Yorkshire,08/08/2021,14,13818,0,748,14,14566,FALSE
North East And Yorkshire,09/08/2021,13,13831,0,748,13,14579,FALSE
North East And Yorkshire,10/08/2021,15,13846,0,748,15,14594,FALSE
North East And Yorkshire,11/08/2021,15,13861,0,748,15,14609,FALSE
North East And Yorkshire,12/08/2021,20,13881,0,748,20,14629,FALSE
North East And Yorkshire,13/08/2021,14,13895,1,749,15,14644,FALSE
North East And Yorkshire,14/08/2021,16,13911,3,752,19,14663,FALSE
North East And Yorkshire,15/08/2021,12,13923,1,753,13,14676,FALSE
North East And Yorkshire,16/08/2021,13,13936,0,753,13,14689,FALSE
North East And Yorkshire,17/08/2021,14,13950,1,754,15,14704,FALSE
North East And Yorkshire,18/08/2021,15,13965,1,755,16,14720,FALSE
North East And Yorkshire,19/08/2021,17,13982,0,755,17,14737,FALSE
North East And Yorkshire,20/08/2021,18,14000,0,755,18,14755,FALSE
North East And Yorkshire,21/08/2021,15,14015,1,756,16,14771,FALSE
North East And Yorkshire,22/08/2021,17,14032,2,758,19,14790,FALSE
North East And Yorkshire,23/08/2021,16,14048,1,759,17,14807,FALSE
North East And Yorkshire,24/08/2021,20,14068,0,759,20,14827,FALSE
North East And Yorkshire,25/08/2021,9,14077,0,759,9,14836,FALSE
North East And Yorkshire,26/08/2021,8,14085,0,759,8,14844,FALSE
North East And Yorkshire,27/08/2021,22,14107,1,760,23,14867,FALSE
North East And Yorkshire,28/08/2021,17,14124,1,761,18,14885,FALSE
North East And Yorkshire,29/08/2021,19,14143,2,763,21,14906,FALSE
North East And Yorkshire,30/08/2021,13,14156,3,766,16,14922,FALSE
North East And Yorkshire,31/08/2021,25,14181,2,768,27,14949,FALSE
North East And Yorkshire,01/09/2021,15,14196,0,768,15,14964,FALSE
North East And Yorkshire,02/09/2021,14,14210,1,769,15,14979,FALSE
North East And Yorkshire,03/09/2021,22,14232,1,770,23,15002,FALSE
North East And Yorkshire,04/09/2021,17,14249,0,770,17,15019,FALSE
North East And Yorkshire,05/09/2021,23,14272,1,771,24,15043,FALSE
North East And Yorkshire,06/09/2021,20,14292,0,771,20,15063,FALSE
North East And Yorkshire,07/09/2021,12,14304,1,772,13,15076,FALSE
North East And Yorkshire,08/09/2021,16,14320,0,772,16,15092,FALSE
North East And Yorkshire,09/09/2021,22,14342,1,773,23,15115,FALSE
North East And Yorkshire,10/09/2021,27,14369,1,774,28,15143,FALSE
North East And Yorkshire,11/09/2021,14,14383,1,775,15,15158,FALSE
North East And Yorkshire,12/09/2021,17,14400,0,775,17,15175,FALSE
North East And Yorkshire,13/09/2021,12,14412,1,776,13,15188,FALSE
North East And Yorkshire,14/09/2021,23,14435,2,778,25,15213,FALSE
North East And Yorkshire,15/09/2021,19,14454,3,781,22,15235,FALSE
North East And Yorkshire,16/09/2021,26,14480,0,781,26,15261,FALSE
North East And Yorkshire,17/09/2021,16,14496,1,782,17,15278,FALSE
North East And Yorkshire,18/09/2021,10,14506,2,784,12,15290,FALSE
North East And Yorkshire,19/09/2021,20,14526,2,786,22,15312,FALSE
North East And Yorkshire,20/09/2021,27,14553,0,786,27,15339,FALSE
North East And Yorkshire,21/09/2021,16,14569,1,787,17,15356,FALSE
North East And Yorkshire,22/09/2021,20,14589,0,787,20,15376,FALSE
North East And Yorkshire,23/09/2021,14,14603,3,790,17,15393,FALSE
North East And Yorkshire,24/09/2021,22,14625,2,792,24,15417,FALSE
North East And Yorkshire,25/09/2021,12,14637,1,793,13,15430,FALSE
North East And Yorkshire,26/09/2021,15,14652,1,794,16,15446,FALSE
North East And Yorkshire,27/09/2021,11,14663,3,797,14,15460,FALSE
North East And Yorkshire,28/09/2021,11,14674,1,798,12,15472,FALSE
North East And Yorkshire,29/09/2021,23,14697,1,799,24,15496,FALSE
North East And Yorkshire,30/09/2021,14,14711,5,804,19,15515,FALSE
North East And Yorkshire,01/10/2021,15,14726,1,805,16,15531,FALSE
North East And Yorkshire,02/10/2021,12,14738,1,806,13,15544,FALSE
North East And Yorkshire,03/10/2021,17,14755,0,806,17,15561,FALSE
North East And Yorkshire,04/10/2021,10,14765,4,810,14,15575,FALSE
North East And Yorkshire,05/10/2021,9,14774,1,811,10,15585,FALSE
North East And Yorkshire,06/10/2021,12,14786,0,811,12,15597,FALSE
North East And Yorkshire,07/10/2021,18,14804,0,811,18,15615,FALSE
North East And Yorkshire,08/10/2021,23,14827,1,812,24,15639,FALSE
North East And Yorkshire,09/10/2021,13,14840,2,814,15,15654,FALSE
North East And Yorkshire,10/10/2021,10,14850,2,816,12,15666,FALSE
North East And Yorkshire,11/10/2021,16,14866,0,816,16,15682,FALSE
North East And Yorkshire,12/10/2021,18,14884,2,818,20,15702,FALSE
North East And Yorkshire,13/10/2021,25,14909,2,820,27,15729,FALSE
North East And Yorkshire,14/10/2021,21,14930,1,821,22,15751,FALSE
North East And Yorkshire,15/10/2021,26,14956,0,821,26,15777,FALSE
North East And Yorkshire,16/10/2021,20,14976,1,822,21,15798,FALSE
North East And Yorkshire,17/10/2021,15,14991,1,823,16,15814,FALSE
North East And Yorkshire,18/10/2021,15,15006,0,823,15,15829,FALSE
North East And Yorkshire,19/10/2021,19,15025,1,824,20,15849,FALSE
North East And Yorkshire,20/10/2021,26,15051,1,825,27,15876,FALSE
North East And Yorkshire,21/10/2021,20,15071,1,826,21,15897,FALSE
North East And Yorkshire,22/10/2021,24,15095,0,826,24,15921,FALSE
North East And Yorkshire,23/10/2021,21,15116,2,828,23,15944,FALSE
North East And Yorkshire,24/10/2021,22,15138,2,830,24,15968,FALSE
North East And Yorkshire,25/10/2021,23,15161,1,831,24,15992,FALSE
North East And Yorkshire,26/10/2021,15,15176,3,834,18,16010,FALSE
North East And Yorkshire,27/10/2021,29,15205,0,834,29,16039,FALSE
North East And Yorkshire,28/10/2021,22,15227,3,837,25,16064,FALSE
North East And Yorkshire,29/10/2021,14,15241,1,838,15,16079,FALSE
North East And Yorkshire,30/10/2021,24,15265,3,841,27,16106,FALSE
North East And Yorkshire,31/10/2021,29,15294,0,841,29,16135,FALSE
North East And Yorkshire,01/11/2021,17,15311,0,841,17,16152,FALSE
North East And Yorkshire,02/11/2021,28,15339,0,841,28,16180,FALSE
North East And Yorkshire,03/11/2021,23,15362,3,844,26,16206,FALSE
North East And Yorkshire,04/11/2021,22,15384,3,847,25,16231,FALSE
North East And Yorkshire,05/11/2021,20,15404,1,848,21,16252,FALSE
North East And Yorkshire,06/11/2021,21,15425,2,850,23,16275,FALSE
North East And Yorkshire,07/11/2021,22,15447,0,850,22,16297,FALSE
North East And Yorkshire,08/11/2021,16,15463,0,850,16,16313,FALSE
North East And Yorkshire,09/11/2021,18,15481,2,852,20,16333,FALSE
North East And Yorkshire,10/11/2021,17,15498,1,853,18,16351,FALSE
North East And Yorkshire,11/11/2021,25,15523,0,853,25,16376,FALSE
North East And Yorkshire,12/11/2021,18,15541,1,854,19,16395,FALSE
North East And Yorkshire,13/11/2021,18,15559,4,858,22,16417,FALSE
North East And Yorkshire,14/11/2021,16,15575,2,860,18,16435,FALSE
North East And Yorkshire,15/11/2021,16,15591,0,860,16,16451,FALSE
North East And Yorkshire,16/11/2021,17,15608,1,861,18,16469,FALSE
North East And Yorkshire,17/11/2021,12,15620,0,861,12,16481,FALSE
North East And Yorkshire,18/11/2021,22,15642,2,863,24,16505,FALSE
North East And Yorkshire,19/11/2021,16,15658,1,864,17,16522,FALSE
North East And Yorkshire,20/11/2021,15,15673,1,865,16,16538,FALSE
North East And Yorkshire,21/11/2021,14,15687,1,866,15,16553,FALSE
North East And Yorkshire,22/11/2021,16,15703,0,866,16,16569,FALSE
North East And Yorkshire,23/11/2021,13,15716,2,868,15,16584,FALSE
North East And Yorkshire,24/11/2021,19,15735,4,872,23,16607,FALSE
North East And Yorkshire,25/11/2021,20,15755,0,872,20,16627,FALSE
North East And Yorkshire,26/11/2021,18,15773,2,874,20,16647,FALSE
North East And Yorkshire,27/11/2021,11,15784,0,874,11,16658,FALSE
North East And Yorkshire,28/11/2021,15,15799,1,875,16,16674,FALSE
North East And Yorkshire,29/11/2021,16,15815,2,877,18,16692,FALSE
North East And Yorkshire,30/11/2021,9,15824,2,879,11,16703,FALSE
North East And Yorkshire,01/12/2021,17,15841,1,880,18,16721,FALSE
North East And Yorkshire,02/12/2021,13,15854,1,881,14,16735,FALSE
North East And Yorkshire,03/12/2021,21,15875,2,883,23,16758,FALSE
North East And Yorkshire,04/12/2021,20,15895,2,885,22,16780,FALSE
North East And Yorkshire,05/12/2021,17,15912,1,886,18,16798,FALSE
North East And Yorkshire,06/12/2021,13,15925,3,889,16,16814,FALSE
North East And Yorkshire,07/12/2021,14,15939,1,890,15,16829,FALSE
North East And Yorkshire,08/12/2021,14,15953,2,892,16,16845,FALSE
North East And Yorkshire,09/12/2021,9,15962,1,893,10,16855,FALSE
North East And Yorkshire,10/12/2021,12,15974,2,895,14,16869,FALSE
North East And Yorkshire,11/12/2021,12,15986,0,895,12,16881,FALSE
North East And Yorkshire,12/12/2021,16,16002,2,897,18,16899,FALSE
North East And Yorkshire,13/12/2021,17,16019,0,897,17,16916,FALSE
North East And Yorkshire,14/12/2021,7,16026,2,899,9,16925,FALSE
North East And Yorkshire,15/12/2021,9,16035,0,899,9,16934,FALSE
North East And Yorkshire,16/12/2021,10,16045,0,899,10,16944,FALSE
North East And Yorkshire,17/12/2021,16,16061,1,900,17,16961,FALSE
North East And Yorkshire,18/12/2021,7,16068,5,905,12,16973,FALSE
North East And Yorkshire,19/12/2021,10,16078,0,905,10,16983,FALSE
North East And Yorkshire,20/12/2021,17,16095,0,905,17,17000,FALSE
North East And Yorkshire,21/12/2021,10,16105,0,905,10,17010,FALSE
North East And Yorkshire,22/12/2021,16,16121,0,905,16,17026,FALSE
North East And Yorkshire,23/12/2021,9,16130,2,907,11,17037,FALSE
North East And Yorkshire,24/12/2021,9,16139,1,908,10,17047,FALSE
North East And Yorkshire,25/12/2021,16,16155,3,911,19,17066,FALSE
North East And Yorkshire,26/12/2021,16,16171,2,913,18,17084,FALSE
North East And Yorkshire,27/12/2021,9,16180,0,913,9,17093,FALSE
North East And Yorkshire,28/12/2021,18,16198,0,913,18,17111,FALSE
North East And Yorkshire,29/12/2021,7,16205,1,914,8,17119,FALSE
North East And Yorkshire,30/12/2021,17,16222,0,914,17,17136,FALSE
North East And Yorkshire,31/12/2021,13,16235,2,916,15,17151,FALSE
North East And Yorkshire,01/01/2022,18,16253,1,917,19,17170,FALSE
North East And Yorkshire,02/01/2022,10,16263,1,918,11,17181,FALSE
North East And Yorkshire,03/01/2022,17,16280,2,920,19,17200,FALSE
North East And Yorkshire,04/01/2022,13,16293,1,921,14,17214,FALSE
North East And Yorkshire,05/01/2022,16,16309,0,921,16,17230,FALSE
North East And Yorkshire,06/01/2022,23,16332,0,921,23,17253,FALSE
North East And Yorkshire,07/01/2022,28,16360,1,922,29,17282,FALSE
North East And Yorkshire,08/01/2022,24,16384,0,922,24,17306,FALSE
North East And Yorkshire,09/01/2022,20,16404,1,923,21,17327,FALSE
North East And Yorkshire,10/01/2022,31,16435,0,923,31,17358,FALSE
North East And Yorkshire,11/01/2022,31,16466,1,924,32,17390,FALSE
North East And Yorkshire,12/01/2022,36,16502,0,924,36,17426,FALSE
North East And Yorkshire,13/01/2022,25,16527,0,924,25,17451,FALSE
North East And Yorkshire,14/01/2022,28,16555,0,924,28,17479,FALSE
North East And Yorkshire,15/01/2022,27,16582,1,925,28,17507,FALSE
North East And Yorkshire,16/01/2022,38,16620,1,926,39,17546,FALSE
North East And Yorkshire,17/01/2022,32,16652,1,927,33,17579,FALSE
North East And Yorkshire,18/01/2022,25,16677,0,927,25,17604,FALSE
North East And Yorkshire,19/01/2022,29,16706,0,927,29,17633,FALSE
North East And Yorkshire,20/01/2022,23,16729,1,928,24,17657,FALSE
North East And Yorkshire,21/01/2022,30,16759,0,928,30,17687,FALSE
North East And Yorkshire,22/01/2022,33,16792,1,929,34,17721,FALSE
North East And Yorkshire,23/01/2022,32,16824,0,929,32,17753,FALSE
North East And Yorkshire,24/01/2022,28,16852,0,929,28,17781,FALSE
North East And Yorkshire,25/01/2022,24,16876,1,930,25,17806,FALSE
North East And Yorkshire,26/01/2022,33,16909,1,931,34,17840,FALSE
North East And Yorkshire,27/01/2022,30,16939,0,931,30,17870,FALSE
North East And Yorkshire,28/01/2022,33,16972,1,932,34,17904,FALSE
North East And Yorkshire,29/01/2022,21,16993,0,932,21,17925,FALSE
North East And Yorkshire,30/01/2022,23,17016,0,932,23,17948,FALSE
North East And Yorkshire,31/01/2022,33,17049,2,934,35,17983,FALSE
North East And Yorkshire,01/02/2022,24,17073,0,934,24,18007,FALSE
North East And Yorkshire,02/02/2022,11,17084,0,934,11,18018,TRUE
North East And Yorkshire,03/02/2022,15,17099,0,934,15,18033,TRUE
North East And Yorkshire,04/02/2022,3,17102,0,934,3,18036,TRUE
North East And Yorkshire,05/02/2022,0,17102,0,934,0,18036,TRUE
North East And Yorkshire,06/02/2022,0,17102,0,934,0,18036,TRUE
