nhs_england_region,date,new_deaths_with_positive_test,cumulative_deaths_with_positive_test,new_deaths_without_positive_test,cumulative_deaths_without_positive_test,new_deaths_total,cumulative_deaths_total,data_subject_to_change
Midlands,14/11/2021,16,20186,0,1309,16,21495,FALSE
Midlands,15/11/2021,22,20208,2,1311,24,21519,FALSE
Midlands,16/11/2021,32,20240,6,1317,38,21557,FALSE
Midlands,17/11/2021,9,20249,3,1320,12,21569,FALSE
Midlands,18/11/2021,21,20270,3,1323,24,21593,FALSE
Midlands,19/11/2021,19,20289,4,1327,23,21616,FALSE
Midlands,20/11/2021,17,20306,1,1328,18,21634,FALSE
Midlands,21/11/2021,18,20324,1,1329,19,21653,FALSE
Midlands,22/11/2021,18,20342,3,1332,21,21674,FALSE
Midlands,23/11/2021,21,20363,3,1335,24,21698,FALSE
Midlands,24/11/2021,13,20376,0,1335,13,21711,FALSE
Midlands,25/11/2021,28,20404,3,1338,31,21742,FALSE
Midlands,26/11/2021,21,20425,1,1339,22,21764,FALSE
Midlands,27/11/2021,13,20438,2,1341,15,21779,FALSE
Midlands,28/11/2021,16,20454,0,1341,16,21795,FALSE
Midlands,29/11/2021,18,20472,5,1346,23,21818,FALSE
Midlands,30/11/2021,17,20489,5,1351,22,21840,FALSE
Midlands,01/12/2021,16,20505,2,1353,18,21858,FALSE
Midlands,02/12/2021,18,20523,3,1356,21,21879,FALSE
Midlands,03/12/2021,17,20540,2,1358,19,21898,FALSE
Midlands,04/12/2021,19,20559,3,1361,22,21920,FALSE
Midlands,05/12/2021,20,20579,1,1362,21,21941,FALSE
Midlands,06/12/2021,28,20607,2,1364,30,21971,FALSE
Midlands,07/12/2021,18,20625,2,1366,20,21991,FALSE
Midlands,08/12/2021,13,20638,4,1370,17,22008,FALSE
Midlands,09/12/2021,21,20659,2,1372,23,22031,FALSE
Midlands,10/12/2021,16,20675,1,1373,17,22048,FALSE
Midlands,11/12/2021,15,20690,1,1374,16,22064,FALSE
Midlands,12/12/2021,18,20708,4,1378,22,22086,FALSE
Midlands,13/12/2021,14,20722,1,1379,15,22101,FALSE
Midlands,14/12/2021,14,20736,6,1385,20,22121,FALSE
Midlands,15/12/2021,20,20756,3,1388,23,22144,FALSE
Midlands,16/12/2021,15,20771,1,1389,16,22160,FALSE
Midlands,17/12/2021,21,20792,3,1392,24,22184,FALSE
Midlands,18/12/2021,15,20807,0,1392,15,22199,FALSE
Midlands,19/12/2021,17,20824,3,1395,20,22219,FALSE
Midlands,20/12/2021,23,20847,4,1399,27,22246,FALSE
Midlands,21/12/2021,18,20865,2,1401,20,22266,FALSE
Midlands,22/12/2021,21,20886,1,1402,22,22288,FALSE
Midlands,23/12/2021,16,20902,2,1404,18,22306,FALSE
Midlands,24/12/2021,22,20924,3,1407,25,22331,FALSE
Midlands,25/12/2021,12,20936,1,1408,13,22344,FALSE
Midlands,26/12/2021,17,20953,2,1410,19,22363,FALSE
Midlands,27/12/2021,23,20976,3,1413,26,22389,FALSE
Midlands,28/12/2021,21,20997,1,1414,22,22411,FALSE
Midlands,29/12/2021,12,21009,3,1417,15,22426,FALSE
Midlands,30/12/2021,21,21030,0,1417,21,22447,FALSE
Midlands,31/12/2021,21,21051,0,1417,21,22468,FALSE
Midlands,01/01/2022,26,21077,1,1418,27,22495,FALSE
Midlands,02/01/2022,16,21093,3,1421,19,22514,FALSE
Midlands,03/01/2022,18,21111,0,1421,18,22532,FALSE
Midlands,04/01/2022,28,21139,2,1423,30,22562,FALSE
Midlands,05/01/2022,28,21167,1,1424,29,22591,FALSE
Midlands,06/01/2022,34,21201,2,1426,36,22627,FALSE
Midlands,07/01/2022,29,21230,3,1429,32,22659,FALSE
Midlands,08/01/2022,29,21259,2,1431,31,22690,FALSE
Midlands,09/01/2022,39,21298,1,1432,40,22730,FALSE
Midlands,10/01/2022,30,21328,5,1437,35,22765,FALSE
Midlands,11/01/2022,40,21368,4,1441,44,22809,FALSE
Midlands,12/01/2022,29,21397,2,1443,31,22840,FALSE
Midlands,13/01/2022,30,21427,3,1446,33,22873,FALSE
Midlands,14/01/2022,27,21454,1,1447,28,22901,FALSE
Midlands,15/01/2022,37,21491,1,1448,38,22939,FALSE
Midlands,16/01/2022,33,21524,1,1449,34,22973,FALSE
Midlands,17/01/2022,35,21559,2,1451,37,23010,FALSE
Midlands,18/01/2022,35,21594,0,1451,35,23045,FALSE
Midlands,19/01/2022,28,21622,3,1454,31,23076,FALSE
Midlands,20/01/2022,28,21650,0,1454,28,23104,FALSE
Midlands,21/01/2022,29,21679,3,1457,32,23136,FALSE
Midlands,22/01/2022,32,21711,3,1460,35,23171,FALSE
Midlands,23/01/2022,34,21745,1,1461,35,23206,FALSE
Midlands,24/01/2022,24,21769,3,1464,27,23233,FALSE
Midlands,25/01/2022,34,21803,0,1464,34,23267,FALSE
Midlands,26/01/2022,28,21831,4,1468,32,23299,FALSE
Midlands,27/01/2022,40,21871,0,1468,40,23339,FALSE
Midlands,28/01/2022,20,21891,3,1471,23,23362,FALSE
Midlands,29/01/2022,39,21930,1,1472,40,23402,FALSE
Midlands,30/01/2022,27,21957,2,1474,29,23431,FALSE
Midlands,31/01/2022,32,21989,4,1478,36,23467,FALSE
Midlands,01/02/2022,33,22022,2,1480,35,23502,FALSE
Midlands,02/02/2022,33,22055,0,1480,33,23535,TRUE
Midlands,03/02/2022,24,22079,0,1480,24,23559,TRUE
Midlands,04/02/2022,6,22085,1,1481,7,23566,TRUE
Midlands,05/02/2022,0,22085,0,1481,0,23566,TRUE
Midlands,06/02/2022,0,22085,0,1481,0,23566,TRUE
