nhs_england_region,date,new_deaths_with_positive_test,cumulative_deaths_with_positive_test,new_deaths_without_positive_test,cumulative_deaths_without_positive_test,new_deaths_total,cumulative_deaths_total,data_subject_to_change
London,01/12/2021,8,16385,0,1373,8,17758,FALSE
London,02/12/2021,8,16393,0,1373,8,17766,FALSE
London,03/12/2021,13,16406,0,1373,13,17779,FALSE
London,04/12/2021,15,16421,2,1375,17,17796,FALSE
London,05/12/2021,14,16435,0,1375,14,17810,FALSE
London,06/12/2021,8,16443,3,1378,11,17821,FALSE
London,07/12/2021,11,16454,0,1378,11,17832,FALSE
London,08/12/2021,9,16463,0,1378,9,17841,FALSE
London,09/12/2021,13,16476,1,1379,14,17855,FALSE
London,10/12/2021,13,16489,0,1379,13,17868,FALSE
London,11/12/2021,11,16500,1,1380,12,17880,FALSE
London,12/12/2021,22,16522,0,1380,22,17902,FALSE
London,13/12/2021,16,16538,4,1384,20,17922,FALSE
London,14/12/2021,16,16554,2,1386,18,17940,FALSE
London,15/12/2021,12,16566,0,1386,12,17952,FALSE
London,16/12/2021,12,16578,0,1386,12,17964,FALSE
London,17/12/2021,9,16587,1,1387,10,17974,FALSE
London,18/12/2021,19,16606,3,1390,22,17996,FALSE
London,19/12/2021,14,16620,1,1391,15,18011,FALSE
London,20/12/2021,7,16627,0,1391,7,18018,FALSE
London,21/12/2021,12,16639,1,1392,13,18031,FALSE
London,22/12/2021,20,16659,1,1393,21,18052,FALSE
London,23/12/2021,19,16678,3,1396,22,18074,FALSE
London,24/12/2021,17,16695,4,1400,21,18095,FALSE
London,25/12/2021,11,16706,1,1401,12,18107,FALSE
London,26/12/2021,19,16725,0,1401,19,18126,FALSE
London,27/12/2021,20,16745,0,1401,20,18146,FALSE
London,28/12/2021,23,16768,1,1402,24,18170,FALSE
London,29/12/2021,23,16791,0,1402,23,18193,FALSE
London,30/12/2021,30,16821,2,1404,32,18225,FALSE
London,31/12/2021,16,16837,2,1406,18,18243,FALSE
London,01/01/2022,34,16871,1,1407,35,18278,FALSE
London,02/01/2022,30,16901,1,1408,31,18309,FALSE
London,03/01/2022,26,16927,6,1414,32,18341,FALSE
London,04/01/2022,23,16950,0,1414,23,18364,FALSE
London,05/01/2022,24,16974,1,1415,25,18389,FALSE
London,06/01/2022,31,17005,4,1419,35,18424,FALSE
London,07/01/2022,31,17036,1,1420,32,18456,FALSE
London,08/01/2022,32,17068,2,1422,34,18490,FALSE
London,09/01/2022,30,17098,3,1425,33,18523,FALSE
London,10/01/2022,34,17132,0,1425,34,18557,FALSE
London,11/01/2022,43,17175,1,1426,44,18601,FALSE
London,12/01/2022,23,17198,1,1427,24,18625,FALSE
London,13/01/2022,31,17229,0,1427,31,18656,FALSE
London,14/01/2022,32,17261,3,1430,35,18691,FALSE
London,15/01/2022,32,17293,1,1431,33,18724,FALSE
London,16/01/2022,29,17322,2,1433,31,18755,FALSE
London,17/01/2022,24,17346,0,1433,24,18779,FALSE
London,18/01/2022,26,17372,4,1437,30,18809,FALSE
London,19/01/2022,20,17392,1,1438,21,18830,FALSE
London,20/01/2022,21,17413,0,1438,21,18851,FALSE
London,21/01/2022,31,17444,2,1440,33,18884,FALSE
London,22/01/2022,24,17468,0,1440,24,18908,FALSE
London,23/01/2022,17,17485,1,1441,18,18926,FALSE
London,24/01/2022,25,17510,2,1443,27,18953,FALSE
London,25/01/2022,17,17527,2,1445,19,18972,FALSE
London,26/01/2022,20,17547,3,1448,23,18995,FALSE
London,27/01/2022,13,17560,1,1449,14,19009,FALSE
London,28/01/2022,18,17578,0,1449,18,19027,FALSE
London,29/01/2022,15,17593,0,1449,15,19042,FALSE
London,30/01/2022,15,17608,1,1450,16,19058,FALSE
London,31/01/2022,15,17623,0,1450,15,19073,FALSE
London,01/02/2022,10,17633,2,1452,12,19085,FALSE
London,02/02/2022,13,17646,0,1452,13,19098,TRUE
London,03/02/2022,5,17651,0,1452,5,19103,TRUE
London,04/02/2022,2,17653,0,1452,2,19105,TRUE
London,05/02/2022,0,17653,0,1452,0,19105,TRUE
London,06/02/2022,0,17653,0,1452,0,19105,TRUE
