nhs_england_region,date,new_deaths_with_positive_test,cumulative_deaths_with_positive_test,new_deaths_without_positive_test,cumulative_deaths_without_positive_test,new_deaths_total,cumulative_deaths_total,data_subject_to_change
London,2021-03-23,2,14800,3,1133,5,15933,FALSE
London,2021-03-24,6,14806,4,1137,10,15943,FALSE
London,2021-03-25,2,14808,2,1139,4,15947,FALSE
London,2021-03-26,2,14810,1,1140,3,15950,FALSE
London,2021-03-27,4,14814,2,1142,6,15956,FALSE
London,2021-03-28,3,14817,2,1144,5,15961,FALSE
London,2021-03-29,1,14818,1,1145,2,15963,FALSE
London,2021-03-30,4,14822,1,1146,5,15968,FALSE
London,2021-03-31,5,14827,0,1146,5,15973,FALSE
London,2021-04-01,4,14831,2,1148,6,15979,FALSE
London,2021-04-02,4,14835,1,1149,5,15984,FALSE
London,2021-04-03,4,14839,3,1152,7,15991,FALSE
London,2021-04-04,0,14839,3,1155,3,15994,FALSE
London,2021-04-05,2,14841,3,1158,5,15999,FALSE
London,2021-04-06,1,14842,1,1159,2,16001,FALSE
London,2021-04-07,3,14845,0,1159,3,16004,FALSE
London,2021-04-08,4,14849,5,1164,9,16013,FALSE
London,2021-04-09,1,14850,3,1167,4,16017,FALSE
London,2021-04-10,4,14854,6,1173,10,16027,FALSE
London,2021-04-11,5,14859,0,1173,5,16032,FALSE
London,2021-04-12,0,14859,1,1174,1,16033,FALSE
London,2021-04-13,4,14863,2,1176,6,16039,FALSE
London,2021-04-14,1,14864,2,1178,3,16042,FALSE
London,2021-04-15,1,14865,2,1180,3,16045,FALSE
London,2021-04-16,4,14869,1,1181,5,16050,FALSE
London,2021-04-17,1,14870,2,1183,3,16053,FALSE
London,2021-04-18,2,14872,1,1184,3,16056,FALSE
London,2021-04-19,5,14877,1,1185,6,16062,FALSE
London,2021-04-20,2,14879,0,1185,2,16064,FALSE
London,2021-04-21,2,14881,0,1185,2,16066,FALSE
London,2021-04-22,1,14882,0,1185,1,16067,FALSE
London,2021-04-23,1,14883,0,1185,1,16068,FALSE
London,2021-04-24,2,14885,1,1186,3,16071,FALSE
London,2021-04-25,1,14886,1,1187,2,16073,FALSE
London,2021-04-26,0,14886,0,1187,0,16073,FALSE
London,2021-04-27,3,14889,1,1188,4,16077,FALSE
London,2021-04-28,3,14892,1,1189,4,16081,FALSE
London,2021-04-29,0,14892,1,1190,1,16082,FALSE
London,2021-04-30,2,14894,1,1191,3,16085,FALSE
London,2021-05-01,4,14898,1,1192,5,16090,FALSE
London,2021-05-02,1,14899,2,1194,3,16093,FALSE
London,2021-05-03,2,14901,1,1195,3,16096,FALSE
London,2021-05-04,2,14903,0,1195,2,16098,FALSE
London,2021-05-05,3,14906,2,1197,5,16103,FALSE
London,2021-05-06,0,14906,0,1197,0,16103,FALSE
London,2021-05-07,1,14907,0,1197,1,16104,FALSE
London,2021-05-08,0,14907,0,1197,0,16104,FALSE
London,2021-05-09,1,14908,0,1197,1,16105,FALSE
London,2021-05-10,1,14909,1,1198,2,16107,FALSE
London,2021-05-11,0,14909,0,1198,0,16107,FALSE
London,2021-05-12,0,14909,1,1199,1,16108,FALSE
London,2021-05-13,0,14909,1,1200,1,16109,FALSE
London,2021-05-14,1,14910,0,1200,1,16110,FALSE
London,2021-05-15,0,14910,1,1201,1,16111,FALSE
London,2021-05-16,2,14912,0,1201,2,16113,FALSE
London,2021-05-17,1,14913,1,1202,2,16115,FALSE
London,2021-05-18,1,14914,0,1202,1,16116,FALSE
London,2021-05-19,0,14914,0,1202,0,16116,FALSE
London,2021-05-20,1,14915,1,1203,2,16118,FALSE
London,2021-05-21,0,14915,2,1205,2,16120,FALSE
London,2021-05-22,0,14915,1,1206,1,16121,FALSE
London,2021-05-23,2,14917,1,1207,3,16124,FALSE
London,2021-05-24,1,14918,1,1208,2,16126,FALSE
London,2021-05-25,1,14919,0,1208,1,16127,FALSE
London,2021-05-26,5,14924,0,1208,5,16132,FALSE
London,2021-05-27,3,14927,0,1208,3,16135,FALSE
London,2021-05-28,0,14927,0,1208,0,16135,FALSE
London,2021-05-29,2,14929,1,1209,3,16138,FALSE
London,2021-05-30,2,14931,1,1210,3,16141,FALSE
London,2021-05-31,1,14932,1,1211,2,16143,FALSE
London,2021-06-01,0,14932,0,1211,0,16143,FALSE
London,2021-06-02,2,14934,0,1211,2,16145,FALSE
London,2021-06-03,1,14935,1,1212,2,16147,FALSE
London,2021-06-04,2,14937,0,1212,2,16149,FALSE
London,2021-06-05,0,14937,1,1213,1,16150,FALSE
London,2021-06-06,3,14940,1,1214,4,16154,FALSE
London,2021-06-07,0,14940,2,1216,2,16156,FALSE
London,2021-06-08,1,14941,1,1217,2,16158,FALSE
London,2021-06-09,2,14943,1,1218,3,16161,FALSE
London,2021-06-10,0,14943,0,1218,0,16161,FALSE
London,2021-06-11,0,14943,0,1218,0,16161,FALSE
London,2021-06-12,1,14944,1,1219,2,16163,FALSE
London,2021-06-13,2,14946,0,1219,2,16165,FALSE
London,2021-06-14,0,14946,0,1219,0,16165,FALSE
London,2021-06-15,1,14947,0,1219,1,16166,FALSE
London,2021-06-16,0,14947,1,1220,1,16167,FALSE
London,2021-06-17,2,14949,1,1221,3,16170,FALSE
London,2021-06-18,5,14954,1,1222,6,16176,FALSE
London,2021-06-19,1,14955,0,1222,1,16177,FALSE
London,2021-06-20,1,14956,0,1222,1,16178,FALSE
London,2021-06-21,1,14957,0,1222,1,16179,FALSE
London,2021-06-22,0,14957,1,1223,1,16180,FALSE
London,2021-06-23,0,14957,0,1223,0,16180,FALSE
London,2021-06-24,2,14959,0,1223,2,16182,FALSE
London,2021-06-25,4,14963,0,1223,4,16186,FALSE
London,2021-06-26,1,14964,0,1223,1,16187,FALSE
London,2021-06-27,2,14966,0,1223,2,16189,FALSE
London,2021-06-28,1,14967,0,1223,1,16190,FALSE
London,2021-06-29,2,14969,1,1224,3,16193,FALSE
London,2021-06-30,2,14971,3,1227,5,16198,FALSE
London,2021-07-01,2,14973,0,1227,2,16200,FALSE
London,2021-07-02,3,14976,0,1227,3,16203,FALSE
London,2021-07-03,3,14979,1,1228,4,16207,FALSE
London,2021-07-04,1,14980,0,1228,1,16208,FALSE
London,2021-07-05,1,14981,1,1229,2,16210,FALSE
London,2021-07-06,1,14982,0,1229,1,16211,FALSE
London,2021-07-07,2,14984,1,1230,3,16214,FALSE
London,2021-07-08,2,14986,0,1230,2,16216,FALSE
London,2021-07-09,1,14987,0,1230,1,16217,FALSE
London,2021-07-10,3,14990,0,1230,3,16220,FALSE
London,2021-07-11,0,14990,0,1230,0,16220,FALSE
London,2021-07-12,1,14991,1,1231,2,16222,FALSE
London,2021-07-13,3,14994,0,1231,3,16225,FALSE
London,2021-07-14,3,14997,1,1232,4,16229,FALSE
London,2021-07-15,2,14999,1,1233,3,16232,FALSE
London,2021-07-16,3,15002,1,1234,4,16236,FALSE
London,2021-07-17,7,15009,1,1235,8,16244,FALSE
London,2021-07-18,5,15014,1,1236,6,16250,FALSE
London,2021-07-19,7,15021,1,1237,8,16258,FALSE
London,2021-07-20,7,15028,1,1238,8,16266,FALSE
London,2021-07-21,6,15034,1,1239,7,16273,FALSE
London,2021-07-22,4,15038,0,1239,4,16277,FALSE
London,2021-07-23,8,15046,0,1239,8,16285,FALSE
London,2021-07-24,7,15053,0,1239,7,16292,FALSE
London,2021-07-25,5,15058,0,1239,5,16297,FALSE
London,2021-07-26,9,15067,0,1239,9,16306,FALSE
London,2021-07-27,3,15070,0,1239,3,16309,FALSE
London,2021-07-28,10,15080,0,1239,10,16319,FALSE
London,2021-07-29,10,15090,0,1239,10,16329,FALSE
London,2021-07-30,11,15101,0,1239,11,16340,FALSE
London,2021-07-31,7,15108,0,1239,7,16347,FALSE
London,2021-08-01,8,15116,0,1239,8,16355,FALSE
London,2021-08-02,10,15126,0,1239,10,16365,FALSE
London,2021-08-03,5,15131,2,1241,7,16372,FALSE
London,2021-08-04,15,15146,1,1242,16,16388,FALSE
London,2021-08-05,14,15160,0,1242,14,16402,FALSE
London,2021-08-06,11,15171,0,1242,11,16413,FALSE
London,2021-08-07,9,15180,0,1242,9,16422,FALSE
London,2021-08-08,6,15186,3,1245,9,16431,FALSE
London,2021-08-09,4,15190,0,1245,4,16435,FALSE
London,2021-08-10,7,15197,1,1246,8,16443,FALSE
London,2021-08-11,14,15211,1,1247,15,16458,FALSE
London,2021-08-12,15,15226,0,1247,15,16473,FALSE
London,2021-08-13,9,15235,0,1247,9,16482,FALSE
London,2021-08-14,12,15247,1,1248,13,16495,FALSE
London,2021-08-15,14,15261,1,1249,15,16510,FALSE
London,2021-08-16,10,15271,0,1249,10,16520,FALSE
London,2021-08-17,10,15281,0,1249,10,16530,FALSE
London,2021-08-18,9,15290,1,1250,10,16540,FALSE
London,2021-08-19,10,15300,3,1253,13,16553,FALSE
London,2021-08-20,18,15318,1,1254,19,16572,FALSE
London,2021-08-21,13,15331,2,1256,15,16587,FALSE
London,2021-08-22,13,15344,1,1257,14,16601,FALSE
London,2021-08-23,11,15355,0,1257,11,16612,FALSE
London,2021-08-24,8,15363,1,1258,9,16621,FALSE
London,2021-08-25,8,15371,2,1260,10,16631,FALSE
London,2021-08-26,16,15387,1,1261,17,16648,FALSE
London,2021-08-27,11,15398,0,1261,11,16659,FALSE
London,2021-08-28,13,15411,0,1261,13,16672,FALSE
London,2021-08-29,8,15419,2,1263,10,16682,FALSE
London,2021-08-30,9,15428,1,1264,10,16692,FALSE
London,2021-08-31,14,15442,0,1264,14,16706,FALSE
London,2021-09-01,10,15452,1,1265,11,16717,FALSE
London,2021-09-02,12,15464,0,1265,12,16729,FALSE
London,2021-09-03,23,15487,0,1265,23,16752,FALSE
London,2021-09-04,8,15495,0,1265,8,16760,FALSE
London,2021-09-05,8,15503,4,1269,12,16772,FALSE
London,2021-09-06,14,15517,5,1274,19,16791,FALSE
London,2021-09-07,14,15531,0,1274,14,16805,FALSE
London,2021-09-08,9,15540,1,1275,10,16815,FALSE
London,2021-09-09,18,15558,0,1275,18,16833,FALSE
London,2021-09-10,9,15567,0,1275,9,16842,FALSE
London,2021-09-11,7,15574,1,1276,8,16850,FALSE
London,2021-09-12,6,15580,0,1276,6,16856,FALSE
London,2021-09-13,5,15585,1,1277,6,16862,FALSE
London,2021-09-14,13,15598,1,1278,14,16876,FALSE
London,2021-09-15,11,15609,2,1280,13,16889,FALSE
London,2021-09-16,12,15621,1,1281,13,16902,FALSE
London,2021-09-17,11,15632,0,1281,11,16913,FALSE
London,2021-09-18,9,15641,0,1281,9,16922,FALSE
London,2021-09-19,6,15647,0,1281,6,16928,FALSE
London,2021-09-20,12,15659,0,1281,12,16940,FALSE
London,2021-09-21,6,15665,2,1283,8,16948,FALSE
London,2021-09-22,15,15680,2,1285,17,16965,FALSE
London,2021-09-23,14,15694,2,1287,16,16981,FALSE
London,2021-09-24,16,15710,2,1289,18,16999,FALSE
London,2021-09-25,11,15721,0,1289,11,17010,FALSE
London,2021-09-26,6,15727,3,1292,9,17019,FALSE
London,2021-09-27,13,15740,1,1293,14,17033,FALSE
London,2021-09-28,11,15751,2,1295,13,17046,FALSE
London,2021-09-29,15,15766,1,1296,16,17062,FALSE
London,2021-09-30,10,15776,5,1301,15,17077,FALSE
London,2021-10-01,14,15790,3,1304,17,17094,FALSE
London,2021-10-02,12,15802,2,1306,14,17108,FALSE
London,2021-10-03,5,15807,1,1307,6,17114,FALSE
London,2021-10-04,12,15819,0,1307,12,17126,FALSE
London,2021-10-05,12,15831,3,1310,15,17141,FALSE
London,2021-10-06,9,15840,2,1312,11,17152,FALSE
London,2021-10-07,9,15849,0,1312,9,17161,FALSE
London,2021-10-08,9,15858,1,1313,10,17171,FALSE
London,2021-10-09,12,15870,3,1316,15,17186,FALSE
London,2021-10-10,8,15878,2,1318,10,17196,FALSE
London,2021-10-11,9,15887,2,1320,11,17207,FALSE
London,2021-10-12,7,15894,2,1322,9,17216,FALSE
London,2021-10-13,6,15900,1,1323,7,17223,FALSE
London,2021-10-14,12,15912,3,1326,15,17238,FALSE
London,2021-10-15,6,15918,1,1327,7,17245,FALSE
London,2021-10-16,7,15925,1,1328,8,17253,FALSE
London,2021-10-17,12,15937,2,1330,14,17267,FALSE
London,2021-10-18,10,15947,2,1332,12,17279,FALSE
London,2021-10-19,9,15956,1,1333,10,17289,FALSE
London,2021-10-20,3,15959,0,1333,3,17292,FALSE
London,2021-10-21,10,15969,2,1335,12,17304,FALSE
London,2021-10-22,9,15978,1,1336,10,17314,FALSE
London,2021-10-23,7,15985,1,1337,8,17322,FALSE
London,2021-10-24,10,15995,0,1337,10,17332,FALSE
London,2021-10-25,13,16008,0,1337,13,17345,FALSE
London,2021-10-26,10,16018,0,1337,10,17355,FALSE
London,2021-10-27,15,16033,2,1339,17,17372,FALSE
London,2021-10-28,11,16044,1,1340,12,17384,FALSE
London,2021-10-29,9,16053,0,1340,9,17393,FALSE
London,2021-10-30,10,16063,0,1340,10,17403,FALSE
London,2021-10-31,12,16075,0,1340,12,17415,FALSE
London,2021-11-01,12,16087,1,1341,13,17428,FALSE
London,2021-11-02,12,16099,0,1341,12,17440,FALSE
London,2021-11-03,10,16109,0,1341,10,17450,FALSE
London,2021-11-04,10,16119,0,1341,10,17460,FALSE
London,2021-11-05,9,16128,0,1341,9,17469,FALSE
London,2021-11-06,12,16140,2,1343,14,17483,FALSE
London,2021-11-07,12,16152,3,1346,15,17498,FALSE
London,2021-11-08,14,16166,3,1349,17,17515,FALSE
London,2021-11-09,6,16172,1,1350,7,17522,FALSE
London,2021-11-10,11,16183,3,1353,14,17536,FALSE
London,2021-11-11,12,16195,1,1354,13,17549,FALSE
London,2021-11-12,8,16203,2,1356,10,17559,FALSE
London,2021-11-13,12,16215,2,1358,14,17573,FALSE
London,2021-11-14,10,16225,1,1359,11,17584,FALSE
London,2021-11-15,12,16237,1,1360,13,17597,FALSE
London,2021-11-16,11,16248,0,1360,11,17608,FALSE
London,2021-11-17,4,16252,1,1361,5,17613,FALSE
London,2021-11-18,7,16259,0,1361,7,17620,FALSE
London,2021-11-19,7,16266,0,1361,7,17627,FALSE
London,2021-11-20,7,16273,1,1362,8,17635,FALSE
London,2021-11-21,7,16280,0,1362,7,17642,FALSE
London,2021-11-22,9,16289,2,1364,11,17653,FALSE
London,2021-11-23,10,16299,1,1365,11,17664,FALSE
London,2021-11-24,16,16315,0,1365,16,17680,FALSE
London,2021-11-25,11,16326,0,1365,11,17691,FALSE
London,2021-11-26,10,16336,0,1365,10,17701,FALSE
London,2021-11-27,7,16343,2,1367,9,17710,FALSE
London,2021-11-28,10,16353,2,1369,12,17722,FALSE
London,2021-11-29,10,16363,1,1370,11,17733,FALSE
London,2021-11-30,14,16377,3,1373,17,17750,FALSE
London,2021-12-01,8,16385,0,1373,8,17758,FALSE
London,2021-12-02,8,16393,0,1373,8,17766,FALSE
London,2021-12-03,13,16406,0,1373,13,17779,FALSE
London,2021-12-04,15,16421,2,1375,17,17796,FALSE
London,2021-12-05,14,16435,0,1375,14,17810,FALSE
London,2021-12-06,8,16443,3,1378,11,17821,FALSE
London,2021-12-07,11,16454,0,1378,11,17832,FALSE
London,2021-12-08,9,16463,0,1378,9,17841,FALSE
London,2021-12-09,13,16476,1,1379,14,17855,FALSE
London,2021-12-10,13,16489,0,1379,13,17868,FALSE
London,2021-12-11,11,16500,1,1380,12,17880,FALSE
London,2021-12-12,22,16522,0,1380,22,17902,FALSE
London,2021-12-13,16,16538,4,1384,20,17922,FALSE
London,2021-12-14,16,16554,2,1386,18,17940,FALSE
London,2021-12-15,12,16566,0,1386,12,17952,FALSE
London,2021-12-16,12,16578,0,1386,12,17964,FALSE
London,2021-12-17,9,16587,1,1387,10,17974,FALSE
London,2021-12-18,19,16606,3,1390,22,17996,FALSE
London,2021-12-19,14,16620,1,1391,15,18011,FALSE
London,2021-12-20,7,16627,0,1391,7,18018,FALSE
London,2021-12-21,12,16639,1,1392,13,18031,FALSE
London,2021-12-22,20,16659,1,1393,21,18052,FALSE
London,2021-12-23,19,16678,3,1396,22,18074,FALSE
London,2021-12-24,17,16695,4,1400,21,18095,FALSE
London,2021-12-25,11,16706,1,1401,12,18107,FALSE
London,2021-12-26,19,16725,0,1401,19,18126,FALSE
London,2021-12-27,20,16745,0,1401,20,18146,FALSE
London,2021-12-28,23,16768,1,1402,24,18170,FALSE
London,2021-12-29,23,16791,0,1402,23,18193,FALSE
London,2021-12-30,30,16821,2,1404,32,18225,FALSE
London,2021-12-31,16,16837,2,1406,18,18243,FALSE
London,2022-01-01,34,16871,1,1407,35,18278,FALSE
London,2022-01-02,30,16901,1,1408,31,18309,FALSE
London,2022-01-03,26,16927,6,1414,32,18341,FALSE
London,2022-01-04,23,16950,0,1414,23,18364,FALSE
London,2022-01-05,24,16974,1,1415,25,18389,FALSE
London,2022-01-06,31,17005,4,1419,35,18424,FALSE
London,2022-01-07,31,17036,1,1420,32,18456,FALSE
London,2022-01-08,32,17068,2,1422,34,18490,FALSE
London,2022-01-09,30,17098,3,1425,33,18523,FALSE
London,2022-01-10,34,17132,0,1425,34,18557,FALSE
London,2022-01-11,43,17175,1,1426,44,18601,FALSE
London,2022-01-12,23,17198,1,1427,24,18625,FALSE
London,2022-01-13,31,17229,0,1427,31,18656,FALSE
London,2022-01-14,32,17261,3,1430,35,18691,FALSE
London,2022-01-15,32,17293,1,1431,33,18724,FALSE
London,2022-01-16,29,17322,2,1433,31,18755,FALSE
London,2022-01-17,24,17346,0,1433,24,18779,FALSE
London,2022-01-18,26,17372,4,1437,30,18809,FALSE
London,2022-01-19,20,17392,1,1438,21,18830,FALSE
London,2022-01-20,21,17413,0,1438,21,18851,FALSE
London,2022-01-21,31,17444,2,1440,33,18884,FALSE
London,2022-01-22,24,17468,0,1440,24,18908,FALSE
London,2022-01-23,17,17485,1,1441,18,18926,FALSE
London,2022-01-24,25,17510,2,1443,27,18953,FALSE
London,2022-01-25,17,17527,2,1445,19,18972,FALSE
London,2022-01-26,20,17547,3,1448,23,18995,FALSE
London,2022-01-27,13,17560,1,1449,14,19009,FALSE
London,2022-01-28,18,17578,0,1449,18,19027,FALSE
London,2022-01-29,15,17593,0,1449,15,19042,FALSE
London,2022-01-30,15,17608,1,1450,16,19058,FALSE
London,2022-01-31,15,17623,0,1450,15,19073,FALSE
London,2022-02-01,10,17633,2,1452,12,19085,FALSE
London,2022-02-02,13,17646,0,1452,13,19098,TRUE
London,2022-02-03,5,17651,0,1452,5,19103,TRUE
London,2022-02-04,2,17653,0,1452,2,19105,TRUE
London,2022-02-05,0,17653,0,1452,0,19105,TRUE
London,2022-02-06,0,17653,0,1452,0,19105,TRUE
Midlands,2020-02-29,0,0,0,0,0,0,FALSE
Midlands,2020-03-01,0,0,0,0,0,0,FALSE
Midlands,2020-03-02,0,0,0,0,0,0,FALSE
Midlands,2020-03-03,1,1,0,0,1,1,FALSE
Midlands,2020-03-04,0,1,0,0,0,1,FALSE
Midlands,2020-03-05,0,1,0,0,0,1,FALSE
Midlands,2020-03-06,0,1,0,0,0,1,FALSE
Midlands,2020-03-07,0,1,0,0,0,1,FALSE
Midlands,2020-03-08,2,3,0,0,2,3,FALSE
Midlands,2020-03-09,1,4,0,0,1,4,FALSE
Midlands,2020-03-10,0,4,0,0,0,4,FALSE
Midlands,2020-03-11,2,6,0,0,2,6,FALSE
Midlands,2020-03-12,6,12,0,0,6,12,FALSE
Midlands,2020-03-13,5,17,0,0,5,17,FALSE
Midlands,2020-03-14,4,21,0,0,4,21,FALSE
Midlands,2020-03-15,5,26,0,0,5,26,FALSE
Midlands,2020-03-16,11,37,0,0,11,37,FALSE
Midlands,2020-03-17,8,45,0,0,8,45,FALSE
Midlands,2020-03-18,13,58,0,0,13,58,FALSE
Midlands,2020-03-19,8,66,0,0,8,66,FALSE
Midlands,2020-03-20,28,94,0,0,28,94,FALSE
Midlands,2020-03-21,13,107,0,0,13,107,FALSE
Midlands,2020-03-22,31,138,0,0,31,138,FALSE
Midlands,2020-03-23,33,171,0,0,33,171,FALSE
Midlands,2020-03-24,41,212,0,0,41,212,FALSE
Midlands,2020-03-25,48,260,0,0,48,260,FALSE
Midlands,2020-03-26,64,324,0,0,64,324,FALSE
Midlands,2020-03-27,72,396,0,0,72,396,FALSE
Midlands,2020-03-28,89,485,0,0,89,485,FALSE
Midlands,2020-03-29,92,577,0,0,92,577,FALSE
Midlands,2020-03-30,90,667,0,0,90,667,FALSE
Midlands,2020-03-31,123,790,1,1,124,791,FALSE
Midlands,2020-04-01,140,930,0,1,140,931,FALSE
Midlands,2020-04-02,142,1072,0,1,142,1073,FALSE
Midlands,2020-04-03,124,1196,0,1,124,1197,FALSE
Midlands,2020-04-04,151,1347,0,1,151,1348,FALSE
Midlands,2020-04-05,164,1511,2,3,166,1514,FALSE
Midlands,2020-04-06,140,1651,0,3,140,1654,FALSE
Midlands,2020-04-07,123,1774,0,3,123,1777,FALSE
Midlands,2020-04-08,186,1960,1,4,187,1964,FALSE
Midlands,2020-04-09,140,2100,0,4,140,2104,FALSE
Midlands,2020-04-10,127,2227,0,4,127,2231,FALSE
Midlands,2020-04-11,142,2369,0,4,142,2373,FALSE
Midlands,2020-04-12,139,2508,1,5,140,2513,FALSE
Midlands,2020-04-13,121,2629,0,5,121,2634,FALSE
Midlands,2020-04-14,116,2745,0,5,116,2750,FALSE
Midlands,2020-04-15,147,2892,0,5,147,2897,FALSE
Midlands,2020-04-16,102,2994,0,5,102,2999,FALSE
Midlands,2020-04-17,118,3112,0,5,118,3117,FALSE
Midlands,2020-04-18,115,3227,0,5,115,3232,FALSE
Midlands,2020-04-19,93,3320,0,5,93,3325,FALSE
Midlands,2020-04-20,107,3427,1,6,108,3433,FALSE
Midlands,2020-04-21,87,3514,0,6,87,3520,FALSE
Midlands,2020-04-22,78,3592,0,6,78,3598,FALSE
Midlands,2020-04-23,103,3695,0,6,103,3701,FALSE
Midlands,2020-04-24,79,3774,4,10,83,3784,FALSE
Midlands,2020-04-25,72,3846,2,12,74,3858,FALSE
Midlands,2020-04-26,81,3927,6,18,87,3945,FALSE
Midlands,2020-04-27,74,4001,8,26,82,4027,FALSE
Midlands,2020-04-28,68,4069,5,31,73,4100,FALSE
Midlands,2020-04-29,53,4122,7,38,60,4160,FALSE
Midlands,2020-04-30,56,4178,1,39,57,4217,FALSE
Midlands,2020-05-01,65,4243,4,43,69,4286,FALSE
Midlands,2020-05-02,51,4294,4,47,55,4341,FALSE
Midlands,2020-05-03,52,4346,2,49,54,4395,FALSE
Midlands,2020-05-04,61,4407,9,58,70,4465,FALSE
Midlands,2020-05-05,59,4466,2,60,61,4526,FALSE
Midlands,2020-05-06,59,4525,7,67,66,4592,FALSE
Midlands,2020-05-07,48,4573,4,71,52,4644,FALSE
Midlands,2020-05-08,34,4607,7,78,41,4685,FALSE
Midlands,2020-05-09,37,4644,3,81,40,4725,FALSE
Midlands,2020-05-10,42,4686,3,84,45,4770,FALSE
Midlands,2020-05-11,33,4719,2,86,35,4805,FALSE
Midlands,2020-05-12,45,4764,11,97,56,4861,FALSE
Midlands,2020-05-13,40,4804,5,102,45,4906,FALSE
Midlands,2020-05-14,39,4843,2,104,41,4947,FALSE
Midlands,2020-05-15,40,4883,3,107,43,4990,FALSE
Midlands,2020-05-16,34,4917,5,112,39,5029,FALSE
Midlands,2020-05-17,31,4948,2,114,33,5062,FALSE
Midlands,2020-05-18,37,4985,7,121,44,5106,FALSE
Midlands,2020-05-19,35,5020,9,130,44,5150,FALSE
Midlands,2020-05-20,36,5056,1,131,37,5187,FALSE
Midlands,2020-05-21,32,5088,6,137,38,5225,FALSE
Midlands,2020-05-22,27,5115,3,140,30,5255,FALSE
Midlands,2020-05-23,34,5149,2,142,36,5291,FALSE
Midlands,2020-05-24,20,5169,4,146,24,5315,FALSE
Midlands,2020-05-25,26,5195,2,148,28,5343,FALSE
Midlands,2020-05-26,33,5228,0,148,33,5376,FALSE
Midlands,2020-05-27,29,5257,1,149,30,5406,FALSE
Midlands,2020-05-28,28,5285,2,151,30,5436,FALSE
Midlands,2020-05-29,20,5305,4,155,24,5460,FALSE
Midlands,2020-05-30,21,5326,4,159,25,5485,FALSE
Midlands,2020-05-31,22,5348,5,164,27,5512,FALSE
Midlands,2020-06-01,20,5368,3,167,23,5535,FALSE
Midlands,2020-06-02,22,5390,3,170,25,5560,FALSE
Midlands,2020-06-03,24,5414,5,175,29,5589,FALSE
Midlands,2020-06-04,16,5430,3,178,19,5608,FALSE
Midlands,2020-06-05,21,5451,4,182,25,5633,FALSE
Midlands,2020-06-06,20,5471,4,186,24,5657,FALSE
Midlands,2020-06-07,17,5488,4,190,21,5678,FALSE
Midlands,2020-06-08,16,5504,3,193,19,5697,FALSE
Midlands,2020-06-09,18,5522,1,194,19,5716,FALSE
Midlands,2020-06-10,15,5537,6,200,21,5737,FALSE
Midlands,2020-06-11,13,5550,2,202,15,5752,FALSE
Midlands,2020-06-12,12,5562,2,204,14,5766,FALSE
Midlands,2020-06-13,6,5568,2,206,8,5774,FALSE
Midlands,2020-06-14,18,5586,3,209,21,5795,FALSE
Midlands,2020-06-15,12,5598,3,212,15,5810,FALSE
Midlands,2020-06-16,15,5613,2,214,17,5827,FALSE
Midlands,2020-06-17,11,5624,2,216,13,5840,FALSE
Midlands,2020-06-18,15,5639,3,219,18,5858,FALSE
Midlands,2020-06-19,10,5649,3,222,13,5871,FALSE
Midlands,2020-06-20,15,5664,2,224,17,5888,FALSE
Midlands,2020-06-21,14,5678,1,225,15,5903,FALSE
Midlands,2020-06-22,14,5692,1,226,15,5918,FALSE
Midlands,2020-06-23,16,5708,1,227,17,5935,FALSE
Midlands,2020-06-24,15,5723,1,228,16,5951,FALSE
Midlands,2020-06-25,19,5742,0,228,19,5970,FALSE
Midlands,2020-06-26,5,5747,3,231,8,5978,FALSE
Midlands,2020-06-27,5,5752,2,233,7,5985,FALSE
Midlands,2020-06-28,7,5759,0,233,7,5992,FALSE
Midlands,2020-06-29,6,5765,2,235,8,6000,FALSE
Midlands,2020-06-30,6,5771,3,238,9,6009,FALSE
Midlands,2020-07-01,7,5778,1,239,8,6017,FALSE
Midlands,2020-07-02,10,5788,0,239,10,6027,FALSE
Midlands,2020-07-03,4,5792,1,240,5,6032,FALSE
Midlands,2020-07-04,4,5796,0,240,4,6036,FALSE
Midlands,2020-07-05,6,5802,1,241,7,6043,FALSE
Midlands,2020-07-06,5,5807,0,241,5,6048,FALSE
Midlands,2020-07-07,3,5810,1,242,4,6052,FALSE
Midlands,2020-07-08,5,5815,1,243,6,6058,FALSE
Midlands,2020-07-09,9,5824,0,243,9,6067,FALSE
Midlands,2020-07-10,3,5827,2,245,5,6072,FALSE
Midlands,2020-07-11,0,5827,1,246,1,6073,FALSE
Midlands,2020-07-12,5,5832,0,246,5,6078,FALSE
Midlands,2020-07-13,1,5833,0,246,1,6079,FALSE
Midlands,2020-07-14,1,5834,2,248,3,6082,FALSE
Midlands,2020-07-15,6,5840,1,249,7,6089,FALSE
Midlands,2020-07-16,2,5842,0,249,2,6091,FALSE
Midlands,2020-07-17,3,5845,2,251,5,6096,FALSE
Midlands,2020-07-18,3,5848,1,252,4,6100,FALSE
Midlands,2020-07-19,3,5851,0,252,3,6103,FALSE
Midlands,2020-07-20,3,5854,0,252,3,6106,FALSE
Midlands,2020-07-21,1,5855,1,253,2,6108,FALSE
Midlands,2020-07-22,2,5857,0,253,2,6110,FALSE
Midlands,2020-07-23,6,5863,1,254,7,6117,FALSE
Midlands,2020-07-24,1,5864,1,255,2,6119,FALSE
Midlands,2020-07-25,4,5868,0,255,4,6123,FALSE
Midlands,2020-07-26,4,5872,2,257,6,6129,FALSE
Midlands,2020-07-27,5,5877,1,258,6,6135,FALSE
